dates,openp,closep,lowp,highp
1992-01-29,1.3104,1.3104,1.3104,1.3104
1992-01-30,1.2913,1.2913,1.2913,1.2913
1992-01-31,1.2974,1.2974,1.2974,1.2974
1992-02-03,1.3023,1.3023,1.3023,1.3023
1992-02-04,1.3074,1.3074,1.3074,1.3074
1992-02-05,1.3129,1.3129,1.3129,1.3129
1992-02-06,1.3186,1.3186,1.3186,1.3186
1992-02-07,1.3316,1.3316,1.3316,1.3316
1992-02-10,1.3263,1.3263,1.3263,1.3263
1992-02-11,1.3115,1.3115,1.3115,1.3115
1992-02-12,1.2958,1.2958,1.2958,1.2958
1992-02-13,1.284,1.284,1.284,1.284
1992-02-14,1.2799,1.2799,1.2799,1.2799
1992-02-17,1.2842,1.2842,1.2842,1.2842
1992-02-18,1.2645,1.2645,1.2645,1.2645
1992-02-19,1.2687,1.2687,1.2687,1.2687
1992-02-20,1.2625,1.2625,1.2625,1.2625
1992-02-21,1.2639,1.2639,1.2639,1.2639
1992-02-24,1.2623,1.2623,1.2623,1.2623
1992-02-25,1.2752,1.2752,1.2752,1.2752
1992-02-26,1.2614,1.2614,1.2614,1.2614
1992-02-27,1.2694,1.2694,1.2694,1.2694
1992-02-28,1.2732,1.2732,1.2732,1.2732
1992-03-02,1.2671,1.2671,1.2671,1.2671
1992-03-03,1.2591,1.2591,1.2591,1.2591
1992-03-04,1.2503,1.2503,1.2503,1.2503
1992-03-05,1.2475,1.2475,1.2475,1.2475
1992-03-06,1.2469,1.2469,1.2469,1.2469
1992-03-09,1.2533,1.2533,1.2533,1.2533
1992-03-10,1.2491,1.2491,1.2491,1.2491
1992-03-11,1.2528,1.2528,1.2528,1.2528
1992-03-12,1.2439,1.2439,1.2439,1.2439
1992-03-13,1.2495,1.2495,1.2495,1.2495
1992-03-16,1.2516,1.2516,1.2516,1.2516
1992-03-17,1.2622,1.2622,1.2622,1.2622
1992-03-18,1.262,1.262,1.262,1.262
1992-03-19,1.2483,1.2483,1.2483,1.2483
1992-03-20,1.2384,1.2384,1.2384,1.2384
1992-03-23,1.252,1.252,1.252,1.252
1992-03-24,1.2516,1.2516,1.2516,1.2516
1992-03-25,1.2595,1.2595,1.2595,1.2595
1992-03-26,1.2575,1.2575,1.2575,1.2575
1992-03-27,1.2671,1.2671,1.2671,1.2671
1992-03-30,1.2622,1.2622,1.2622,1.2622
1992-03-31,1.2647,1.2647,1.2647,1.2647
1992-04-01,1.2595,1.2595,1.2595,1.2595
1992-04-02,1.2653,1.2653,1.2653,1.2653
1992-04-03,1.2768,1.2768,1.2768,1.2768
1992-04-06,1.2854,1.2854,1.2854,1.2854
1992-04-07,1.2794,1.2794,1.2794,1.2794
1992-04-08,1.2822,1.2822,1.2822,1.2822
1992-04-09,1.2745,1.2745,1.2745,1.2745
1992-04-10,1.2834,1.2834,1.2834,1.2834
1992-04-13,1.2636,1.2636,1.2636,1.2636
1992-04-14,1.2678,1.2678,1.2678,1.2678
1992-04-15,1.2596,1.2596,1.2596,1.2596
1992-04-16,1.2514,1.2514,1.2514,1.2514
1992-04-21,1.2538,1.2538,1.2538,1.2538
1992-04-22,1.2536,1.2536,1.2536,1.2536
1992-04-23,1.2566,1.2566,1.2566,1.2566
1992-04-24,1.2634,1.2634,1.2634,1.2634
1992-04-27,1.265,1.265,1.265,1.265
1992-04-28,1.2617,1.2617,1.2617,1.2617
1992-04-29,1.2612,1.2612,1.2612,1.2612
1992-04-30,1.2615,1.2615,1.2615,1.2615
1992-05-01,1.271,1.271,1.271,1.271
1992-05-05,1.2745,1.2745,1.2745,1.2745
1992-05-06,1.2785,1.2785,1.2785,1.2785
1992-05-07,1.2768,1.2768,1.2768,1.2768
1992-05-08,1.2686,1.2686,1.2686,1.2686
1992-05-11,1.2737,1.2737,1.2737,1.2737
1992-05-12,1.2849,1.2849,1.2849,1.2849
1992-05-13,1.2885,1.2885,1.2885,1.2885
1992-05-14,1.2953,1.2953,1.2953,1.2953
1992-05-15,1.3006,1.3006,1.3006,1.3006
1992-05-18,1.3099,1.3099,1.3099,1.3099
1992-05-19,1.3132,1.3132,1.3132,1.3132
1992-05-20,1.3062,1.3062,1.3062,1.3062
1992-05-21,1.295,1.295,1.295,1.295
1992-05-22,1.2922,1.2922,1.2922,1.2922
1992-05-26,1.2974,1.2974,1.2974,1.2974
1992-05-27,1.2801,1.2801,1.2801,1.2801
1992-05-28,1.2844,1.2844,1.2844,1.2844
1992-05-29,1.3029,1.3029,1.3029,1.3029
1992-06-01,1.2989,1.2989,1.2989,1.2989
1992-06-02,1.3011,1.3011,1.3011,1.3011
1992-06-03,1.299,1.299,1.299,1.299
1992-06-04,1.304,1.304,1.304,1.304
1992-06-05,1.3127,1.3127,1.3127,1.3127
1992-06-08,1.3111,1.3111,1.3111,1.3111
1992-06-09,1.3117,1.3117,1.3117,1.3117
1992-06-10,1.3103,1.3103,1.3103,1.3103
1992-06-11,1.3214,1.3214,1.3214,1.3214
1992-06-12,1.3226,1.3226,1.3226,1.3226
1992-06-15,1.3287,1.3287,1.3287,1.3287
1992-06-16,1.3282,1.3282,1.3282,1.3282
1992-06-17,1.3256,1.3256,1.3256,1.3256
1992-06-18,1.3326,1.3326,1.3326,1.3326
1992-06-19,1.3305,1.3305,1.3305,1.3305
1992-06-22,1.3314,1.3314,1.3314,1.3314
1992-06-23,1.3323,1.3323,1.3323,1.3323
1992-06-24,1.3446,1.3446,1.3446,1.3446
1992-06-25,1.355,1.355,1.355,1.355
1992-06-26,1.3585,1.3585,1.3585,1.3585
1992-06-29,1.3738,1.3738,1.3738,1.3738
1992-06-30,1.3695,1.3695,1.3695,1.3695
1992-07-01,1.3774,1.3774,1.3774,1.3774
1992-07-02,1.378,1.378,1.378,1.378
1992-07-03,1.3733,1.3733,1.3733,1.3733
1992-07-06,1.378,1.378,1.378,1.378
1992-07-07,1.3901,1.3901,1.3901,1.3901
1992-07-08,1.3955,1.3955,1.3955,1.3955
1992-07-09,1.3831,1.3831,1.3831,1.3831
1992-07-10,1.392,1.392,1.392,1.392
1992-07-13,1.4061,1.4061,1.4061,1.4061
1992-07-14,1.4008,1.4008,1.4008,1.4008
1992-07-15,1.4087,1.4087,1.4087,1.4087
1992-07-16,1.4098,1.4098,1.4098,1.4098
1992-07-17,1.4219,1.4219,1.4219,1.4219
1992-07-20,1.4015,1.4015,1.4015,1.4015
1992-07-21,1.397,1.397,1.397,1.397
1992-07-22,1.3976,1.3976,1.3976,1.3976
1992-07-23,1.4004,1.4004,1.4004,1.4004
1992-07-24,1.3872,1.3872,1.3872,1.3872
1992-07-27,1.4043,1.4043,1.4043,1.4043
1992-07-28,1.4108,1.4108,1.4108,1.4108
1992-07-29,1.4073,1.4073,1.4073,1.4073
1992-07-30,1.4041,1.4041,1.4041,1.4041
1992-07-31,1.412,1.412,1.412,1.412
1992-08-03,1.4098,1.4098,1.4098,1.4098
1992-08-04,1.4124,1.4124,1.4124,1.4124
1992-08-05,1.4102,1.4102,1.4102,1.4102
1992-08-06,1.4049,1.4049,1.4049,1.4049
1992-08-07,1.419,1.419,1.419,1.419
1992-08-10,1.4184,1.4184,1.4184,1.4184
1992-08-11,1.4134,1.4134,1.4134,1.4134
1992-08-12,1.4201,1.4201,1.4201,1.4201
1992-08-13,1.4243,1.4243,1.4243,1.4243
1992-08-14,1.4158,1.4158,1.4158,1.4158
1992-08-17,1.4209,1.4209,1.4209,1.4209
1992-08-18,1.4257,1.4257,1.4257,1.4257
1992-08-19,1.4274,1.4274,1.4274,1.4274
1992-08-20,1.4331,1.4331,1.4331,1.4331
1992-08-21,1.4296,1.4296,1.4296,1.4296
1992-08-24,1.478,1.478,1.478,1.478
1992-08-25,1.4791,1.4791,1.4791,1.4791
1992-08-26,1.4706,1.4706,1.4706,1.4706
1992-08-27,1.4676,1.4676,1.4676,1.4676
1992-08-28,1.4747,1.4747,1.4747,1.4747
1992-09-01,1.487,1.487,1.487,1.487
1992-09-02,1.4899,1.4899,1.4899,1.4899
1992-09-03,1.4678,1.4678,1.4678,1.4678
1992-09-04,1.4734,1.4734,1.4734,1.4734
1992-09-07,1.4782,1.4782,1.4782,1.4782
1992-09-08,1.4843,1.4843,1.4843,1.4843
1992-09-09,1.4652,1.4652,1.4652,1.4652
1992-09-10,1.4663,1.4663,1.4663,1.4663
1992-09-11,1.4345,1.4345,1.4345,1.4345
1992-09-14,1.3868,1.3868,1.3868,1.3868
1992-09-15,1.3941,1.3941,1.3941,1.3941
1992-09-16,1.3563,1.3563,1.3563,1.3563
1992-09-17,1.3678,1.3678,1.3678,1.3678
1992-09-18,1.3526,1.3526,1.3526,1.3526
1992-09-21,1.3622,1.3622,1.3622,1.3622
1992-09-22,1.3596,1.3596,1.3596,1.3596
1992-09-23,1.3541,1.3541,1.3541,1.3541
1992-09-24,1.3628,1.3628,1.3628,1.3628
1992-09-25,1.3712,1.3712,1.3712,1.3712
1992-09-28,1.3972,1.3972,1.3972,1.3972
1992-09-29,1.4199,1.4199,1.4199,1.4199
1992-09-30,1.4284,1.4284,1.4284,1.4284
1992-10-01,1.4211,1.4211,1.4211,1.4211
1992-10-02,1.4239,1.4239,1.4239,1.4239
1992-10-05,1.4296,1.4296,1.4296,1.4296
1992-10-06,1.4006,1.4006,1.4006,1.4006
1992-10-07,1.4,1.4,1.4,1.4
1992-10-08,1.3686,1.3686,1.3686,1.3686
1992-10-09,1.3609,1.3609,1.3609,1.3609
1992-10-12,1.3639,1.3639,1.3639,1.3639
1992-10-13,1.3656,1.3656,1.3656,1.3656
1992-10-14,1.3729,1.3729,1.3729,1.3729
1992-10-15,1.3868,1.3868,1.3868,1.3868
1992-10-16,1.3678,1.3678,1.3678,1.3678
1992-10-19,1.3578,1.3578,1.3578,1.3578
1992-10-20,1.3277,1.3277,1.3277,1.3277
1992-10-21,1.3387,1.3387,1.3387,1.3387
1992-10-22,1.3314,1.3314,1.3314,1.3314
1992-10-23,1.3174,1.3174,1.3174,1.3174
1992-10-26,1.3161,1.3161,1.3161,1.3161
1992-10-27,1.3174,1.3174,1.3174,1.3174
1992-10-28,1.3127,1.3127,1.3127,1.3127
1992-10-29,1.3161,1.3161,1.3161,1.3161
1992-10-30,1.3113,1.3113,1.3113,1.3113
1992-11-02,1.2912,1.2912,1.2912,1.2912
1992-11-03,1.2905,1.2905,1.2905,1.2905
1992-11-04,1.2907,1.2907,1.2907,1.2907
1992-11-05,1.2812,1.2812,1.2812,1.2812
1992-11-06,1.2739,1.2739,1.2739,1.2739
1992-11-09,1.2765,1.2765,1.2765,1.2765
1992-11-10,1.2679,1.2679,1.2679,1.2679
1992-11-11,1.2768,1.2768,1.2768,1.2768
1992-11-12,1.276,1.276,1.276,1.276
1992-11-13,1.29,1.29,1.29,1.29
1992-11-16,1.2754,1.2754,1.2754,1.2754
1992-11-17,1.2644,1.2644,1.2644,1.2644
1992-11-18,1.2749,1.2749,1.2749,1.2749
1992-11-19,1.2832,1.2832,1.2832,1.2832
1992-11-20,1.267,1.267,1.267,1.267
1992-11-23,1.2579,1.2579,1.2579,1.2579
1992-11-24,1.2572,1.2572,1.2572,1.2572
1992-11-25,1.2705,1.2705,1.2705,1.2705
1992-11-26,1.2649,1.2649,1.2649,1.2649
1992-11-27,1.2575,1.2575,1.2575,1.2575
1992-11-30,1.2623,1.2623,1.2623,1.2623
1992-12-01,1.2649,1.2649,1.2649,1.2649
1992-12-02,1.2783,1.2783,1.2783,1.2783
1992-12-03,1.2729,1.2729,1.2729,1.2729
1992-12-04,1.2637,1.2637,1.2637,1.2637
1992-12-07,1.2785,1.2785,1.2785,1.2785
1992-12-08,1.2873,1.2873,1.2873,1.2873
1992-12-09,1.2781,1.2781,1.2781,1.2781
1992-12-10,1.2768,1.2768,1.2768,1.2768
1992-12-11,1.2739,1.2739,1.2739,1.2739
1992-12-14,1.2785,1.2785,1.2785,1.2785
1992-12-15,1.2796,1.2796,1.2796,1.2796
1992-12-16,1.2893,1.2893,1.2893,1.2893
1992-12-17,1.288,1.288,1.288,1.288
1992-12-18,1.2807,1.2807,1.2807,1.2807
1992-12-21,1.2785,1.2785,1.2785,1.2785
1992-12-22,1.2639,1.2639,1.2639,1.2639
1992-12-23,1.2593,1.2593,1.2593,1.2593
1992-12-24,1.2602,1.2602,1.2602,1.2602
1992-12-29,1.2372,1.2372,1.2372,1.2372
1992-12-30,1.2409,1.2409,1.2409,1.2409
1992-12-31,1.2369,1.2369,1.2369,1.2369
1993-01-04,1.2179,1.2179,1.2179,1.2179
1993-01-05,1.2215,1.2215,1.2215,1.2215
1993-01-06,1.2194,1.2194,1.2194,1.2194
1993-01-07,1.2215,1.2215,1.2215,1.2215
1993-01-08,1.2189,1.2189,1.2189,1.2189
1993-01-11,1.2305,1.2305,1.2305,1.2305
1993-01-12,1.2256,1.2256,1.2256,1.2256
1993-01-13,1.2253,1.2253,1.2253,1.2253
1993-01-14,1.232,1.232,1.232,1.232
1993-01-15,1.2281,1.2281,1.2281,1.2281
1993-01-18,1.2359,1.2359,1.2359,1.2359
1993-01-19,1.2426,1.2426,1.2426,1.2426
1993-01-20,1.2469,1.2469,1.2469,1.2469
1993-01-21,1.2393,1.2393,1.2393,1.2393
1993-01-22,1.2491,1.2491,1.2491,1.2491
1993-01-25,1.2724,1.2724,1.2724,1.2724
1993-01-26,1.269,1.269,1.269,1.269
1993-01-27,1.2623,1.2623,1.2623,1.2623
1993-01-28,1.2575,1.2575,1.2575,1.2575
1993-01-29,1.2404,1.2404,1.2404,1.2404
1993-02-01,1.2216,1.2216,1.2216,1.2216
1993-02-02,1.2136,1.2136,1.2136,1.2136
1993-02-03,1.2123,1.2123,1.2123,1.2123
1993-02-04,1.2035,1.2035,1.2035,1.2035
1993-02-05,1.2086,1.2086,1.2086,1.2086
1993-02-08,1.2054,1.2054,1.2054,1.2054
1993-02-09,1.2076,1.2076,1.2076,1.2076
1993-02-10,1.2069,1.2069,1.2069,1.2069
1993-02-11,1.2015,1.2015,1.2015,1.2015
1993-02-12,1.2011,1.2011,1.2011,1.2011
1993-02-15,1.2008,1.2008,1.2008,1.2008
1993-02-16,1.2157,1.2157,1.2157,1.2157
1993-02-17,1.2197,1.2197,1.2197,1.2197
1993-02-18,1.213,1.213,1.213,1.213
1993-02-19,1.2136,1.2136,1.2136,1.2136
1993-02-22,1.2124,1.2124,1.2124,1.2124
1993-02-23,1.2201,1.2201,1.2201,1.2201
1993-02-24,1.2194,1.2194,1.2194,1.2194
1993-02-25,1.2111,1.2111,1.2111,1.2111
1993-02-26,1.2034,1.2034,1.2034,1.2034
1993-03-01,1.2034,1.2034,1.2034,1.2034
1993-03-02,1.2086,1.2086,1.2086,1.2086
1993-03-03,1.2063,1.2063,1.2063,1.2063
1993-03-04,1.212,1.212,1.212,1.212
1993-03-05,1.1946,1.1946,1.1946,1.1946
1993-03-08,1.1953,1.1953,1.1953,1.1953
1993-03-09,1.1885,1.1885,1.1885,1.1885
1993-03-10,1.191,1.191,1.191,1.191
1993-03-11,1.1908,1.1908,1.1908,1.1908
1993-03-12,1.1884,1.1884,1.1884,1.1884
1993-03-15,1.1898,1.1898,1.1898,1.1898
1993-03-16,1.192,1.192,1.192,1.192
1993-03-17,1.1882,1.1882,1.1882,1.1882
1993-03-18,1.1928,1.1928,1.1928,1.1928
1993-03-19,1.2134,1.2134,1.2134,1.2134
1993-03-22,1.2093,1.2093,1.2093,1.2093
1993-03-23,1.2104,1.2104,1.2104,1.2104
1993-03-24,1.2129,1.2129,1.2129,1.2129
1993-03-25,1.2035,1.2035,1.2035,1.2035
1993-03-26,1.211,1.211,1.211,1.211
1993-03-29,1.2086,1.2086,1.2086,1.2086
1993-03-30,1.2163,1.2163,1.2163,1.2163
1993-03-31,1.2243,1.2243,1.2243,1.2243
1993-04-01,1.229,1.229,1.229,1.229
1993-04-02,1.2308,1.2308,1.2308,1.2308
1993-04-05,1.2353,1.2353,1.2353,1.2353
1993-04-06,1.2238,1.2238,1.2238,1.2238
1993-04-07,1.2207,1.2207,1.2207,1.2207
1993-04-08,1.2296,1.2296,1.2296,1.2296
1993-04-13,1.2533,1.2533,1.2533,1.2533
1993-04-14,1.2455,1.2455,1.2455,1.2455
1993-04-15,1.2404,1.2404,1.2404,1.2404
1993-04-16,1.2279,1.2279,1.2279,1.2279
1993-04-19,1.2405,1.2405,1.2405,1.2405
1993-04-20,1.2416,1.2416,1.2416,1.2416
1993-04-21,1.2375,1.2375,1.2375,1.2375
1993-04-22,1.2349,1.2349,1.2349,1.2349
1993-04-23,1.2564,1.2564,1.2564,1.2564
1993-04-26,1.2679,1.2679,1.2679,1.2679
1993-04-27,1.2601,1.2601,1.2601,1.2601
1993-04-28,1.2553,1.2553,1.2553,1.2553
1993-04-29,1.2626,1.2626,1.2626,1.2626
1993-04-30,1.2535,1.2535,1.2535,1.2535
1993-05-04,1.2668,1.2668,1.2668,1.2668
1993-05-05,1.2617,1.2617,1.2617,1.2617
1993-05-06,1.262,1.262,1.262,1.262
1993-05-07,1.2639,1.2639,1.2639,1.2639
1993-05-10,1.245,1.245,1.245,1.245
1993-05-11,1.2404,1.2404,1.2404,1.2404
1993-05-12,1.2401,1.2401,1.2401,1.2401
1993-05-13,1.2315,1.2315,1.2315,1.2315
1993-05-14,1.2376,1.2376,1.2376,1.2376
1993-05-17,1.2355,1.2355,1.2355,1.2355
1993-05-18,1.2275,1.2275,1.2275,1.2275
1993-05-19,1.2284,1.2284,1.2284,1.2284
1993-05-20,1.2343,1.2343,1.2343,1.2343
1993-05-21,1.2247,1.2247,1.2247,1.2247
1993-05-24,1.22,1.22,1.22,1.22
1993-05-25,1.2253,1.2253,1.2253,1.2253
1993-05-26,1.2212,1.2212,1.2212,1.2212
1993-05-27,1.2311,1.2311,1.2311,1.2311
1993-05-28,1.2492,1.2492,1.2492,1.2492
1993-06-01,1.2464,1.2464,1.2464,1.2464
1993-06-02,1.2452,1.2452,1.2452,1.2452
1993-06-03,1.2415,1.2415,1.2415,1.2415
1993-06-04,1.2273,1.2273,1.2273,1.2273
1993-06-07,1.229,1.229,1.229,1.229
1993-06-08,1.229,1.229,1.229,1.229
1993-06-09,1.2173,1.2173,1.2173,1.2173
1993-06-10,1.2192,1.2192,1.2192,1.2192
1993-06-11,1.227,1.227,1.227,1.227
1993-06-14,1.2265,1.2265,1.2265,1.2265
1993-06-15,1.2188,1.2188,1.2188,1.2188
1993-06-16,1.2027,1.2027,1.2027,1.2027
1993-06-17,1.2041,1.2041,1.2041,1.2041
1993-06-18,1.1879,1.1879,1.1879,1.1879
1993-06-21,1.183,1.183,1.183,1.183
1993-06-22,1.179,1.179,1.179,1.179
1993-06-23,1.1802,1.1802,1.1802,1.1802
1993-06-24,1.1671,1.1671,1.1671,1.1671
1993-06-25,1.1752,1.1752,1.1752,1.1752
1993-06-28,1.1718,1.1718,1.1718,1.1718
1993-06-29,1.1811,1.1811,1.1811,1.1811
1993-06-30,1.1729,1.1729,1.1729,1.1729
1993-07-01,1.1756,1.1756,1.1756,1.1756
1993-07-02,1.1752,1.1752,1.1752,1.1752
1993-07-05,1.1745,1.1745,1.1745,1.1745
1993-07-06,1.1717,1.1717,1.1717,1.1717
1993-07-07,1.1703,1.1703,1.1703,1.1703
1993-07-08,1.1633,1.1633,1.1633,1.1633
1993-07-09,1.1527,1.1527,1.1527,1.1527
1993-07-12,1.1464,1.1464,1.1464,1.1464
1993-07-13,1.1518,1.1518,1.1518,1.1518
1993-07-14,1.151,1.151,1.151,1.151
1993-07-15,1.1467,1.1467,1.1467,1.1467
1993-07-16,1.1433,1.1433,1.1433,1.1433
1993-07-19,1.1593,1.1593,1.1593,1.1593
1993-07-20,1.1538,1.1538,1.1538,1.1538
1993-07-21,1.1609,1.1609,1.1609,1.1609
1993-07-22,1.1509,1.1509,1.1509,1.1509
1993-07-23,1.1457,1.1457,1.1457,1.1457
1993-07-26,1.1427,1.1427,1.1427,1.1427
1993-07-27,1.1418,1.1418,1.1418,1.1418
1993-07-28,1.1478,1.1478,1.1478,1.1478
1993-07-29,1.1339,1.1339,1.1339,1.1339
1993-07-30,1.1259,1.1259,1.1259,1.1259
1993-08-02,1.1288,1.1288,1.1288,1.1288
1993-08-03,1.1459,1.1459,1.1459,1.1459
1993-08-04,1.1452,1.1452,1.1452,1.1452
1993-08-05,1.1406,1.1406,1.1406,1.1406
1993-08-06,1.1446,1.1446,1.1446,1.1446
1993-08-09,1.1484,1.1484,1.1484,1.1484
1993-08-10,1.1386,1.1386,1.1386,1.1386
1993-08-11,1.1371,1.1371,1.1371,1.1371
1993-08-12,1.1273,1.1273,1.1273,1.1273
1993-08-13,1.1323,1.1323,1.1323,1.1323
1993-08-16,1.148,1.148,1.148,1.148
1993-08-17,1.1509,1.1509,1.1509,1.1509
1993-08-18,1.1567,1.1567,1.1567,1.1567
1993-08-19,1.1563,1.1563,1.1563,1.1563
1993-08-20,1.1629,1.1629,1.1629,1.1629
1993-08-23,1.1566,1.1566,1.1566,1.1566
1993-08-24,1.1633,1.1633,1.1633,1.1633
1993-08-25,1.1571,1.1571,1.1571,1.1571
1993-08-26,1.1641,1.1641,1.1641,1.1641
1993-08-27,1.1655,1.1655,1.1655,1.1655
1993-08-31,1.1602,1.1602,1.1602,1.1602
1993-09-01,1.1715,1.1715,1.1715,1.1715
1993-09-02,1.174,1.174,1.174,1.174
1993-09-03,1.1893,1.1893,1.1893,1.1893
1993-09-06,1.2014,1.2014,1.2014,1.2014
1993-09-07,1.2003,1.2003,1.2003,1.2003
1993-09-08,1.1968,1.1968,1.1968,1.1968
1993-09-09,1.2098,1.2098,1.2098,1.2098
1993-09-10,1.2136,1.2136,1.2136,1.2136
1993-09-13,1.2111,1.2111,1.2111,1.2111
1993-09-14,1.2107,1.2107,1.2107,1.2107
1993-09-15,1.2232,1.2232,1.2232,1.2232
1993-09-16,1.2104,1.2104,1.2104,1.2104
1993-09-17,1.2082,1.2082,1.2082,1.2082
1993-09-20,1.2041,1.2041,1.2041,1.2041
1993-09-21,1.2047,1.2047,1.2047,1.2047
1993-09-22,1.1949,1.1949,1.1949,1.1949
1993-09-23,1.182,1.182,1.182,1.182
1993-09-24,1.1827,1.1827,1.1827,1.1827
1993-09-27,1.192,1.192,1.192,1.192
1993-09-28,1.1906,1.1906,1.1906,1.1906
1993-09-29,1.2019,1.2019,1.2019,1.2019
1993-09-30,1.1892,1.1892,1.1892,1.1892
1993-10-01,1.1891,1.1891,1.1891,1.1891
1993-10-04,1.1922,1.1922,1.1922,1.1922
1993-10-05,1.1905,1.1905,1.1905,1.1905
1993-10-06,1.1898,1.1898,1.1898,1.1898
1993-10-07,1.1895,1.1895,1.1895,1.1895
1993-10-08,1.2042,1.2042,1.2042,1.2042
1993-10-11,1.2037,1.2037,1.2037,1.2037
1993-10-12,1.2111,1.2111,1.2111,1.2111
1993-10-13,1.2019,1.2019,1.2019,1.2019
1993-10-14,1.1973,1.1973,1.1973,1.1973
1993-10-15,1.1939,1.1939,1.1939,1.1939
1993-10-18,1.1871,1.1871,1.1871,1.1871
1993-10-19,1.1774,1.1774,1.1774,1.1774
1993-10-20,1.1737,1.1737,1.1737,1.1737
1993-10-21,1.1684,1.1684,1.1684,1.1684
1993-10-22,1.1625,1.1625,1.1625,1.1625
1993-10-25,1.162,1.162,1.162,1.162
1993-10-26,1.1559,1.1559,1.1559,1.1559
1993-10-27,1.1551,1.1551,1.1551,1.1551
1993-10-28,1.1506,1.1506,1.1506,1.1506
1993-10-29,1.157,1.157,1.157,1.157
1993-11-01,1.1434,1.1434,1.1434,1.1434
1993-11-02,1.1467,1.1467,1.1467,1.1467
1993-11-03,1.1481,1.1481,1.1481,1.1481
1993-11-04,1.1475,1.1475,1.1475,1.1475
1993-11-05,1.145,1.145,1.145,1.145
1993-11-08,1.1551,1.1551,1.1551,1.1551
1993-11-09,1.146,1.146,1.146,1.146
1993-11-10,1.1477,1.1477,1.1477,1.1477
1993-11-11,1.1488,1.1488,1.1488,1.1488
1993-11-12,1.1442,1.1442,1.1442,1.1442
1993-11-15,1.1509,1.1509,1.1509,1.1509
1993-11-16,1.146,1.146,1.146,1.146
1993-11-17,1.1409,1.1409,1.1409,1.1409
1993-11-18,1.14,1.14,1.14,1.14
1993-11-19,1.1351,1.1351,1.1351,1.1351
1993-11-22,1.1387,1.1387,1.1387,1.1387
1993-11-23,1.1368,1.1368,1.1368,1.1368
1993-11-24,1.1416,1.1416,1.1416,1.1416
1993-11-25,1.1368,1.1368,1.1368,1.1368
1993-11-26,1.134,1.134,1.134,1.134
1993-11-29,1.1356,1.1356,1.1356,1.1356
1993-11-30,1.1305,1.1305,1.1305,1.1305
1993-12-01,1.1301,1.1301,1.1301,1.1301
1993-12-02,1.1258,1.1258,1.1258,1.1258
1993-12-03,1.1301,1.1301,1.1301,1.1301
1993-12-06,1.1412,1.1412,1.1412,1.1412
1993-12-07,1.1443,1.1443,1.1443,1.1443
1993-12-08,1.146,1.146,1.146,1.146
1993-12-09,1.1439,1.1439,1.1439,1.1439
1993-12-10,1.148,1.148,1.148,1.148
1993-12-13,1.144,1.144,1.144,1.144
1993-12-14,1.138,1.138,1.138,1.138
1993-12-15,1.1373,1.1373,1.1373,1.1373
1993-12-16,1.1395,1.1395,1.1395,1.1395
1993-12-17,1.1435,1.1435,1.1435,1.1435
1993-12-20,1.14,1.14,1.14,1.14
1993-12-21,1.146,1.146,1.146,1.146
1993-12-22,1.149,1.149,1.149,1.149
1993-12-23,1.1523,1.1523,1.1523,1.1523
1993-12-24,1.151,1.151,1.151,1.151
1993-12-29,1.1362,1.1362,1.1362,1.1362
1993-12-30,1.127,1.127,1.127,1.127
1993-12-31,1.1244,1.1244,1.1244,1.1244
1994-01-04,1.1246,1.1246,1.1246,1.1246
1994-01-05,1.1252,1.1252,1.1252,1.1252
1994-01-06,1.1252,1.1252,1.1252,1.1252
1994-01-07,1.1293,1.1293,1.1293,1.1293
1994-01-10,1.1269,1.1269,1.1269,1.1269
1994-01-11,1.123,1.123,1.123,1.123
1994-01-12,1.1263,1.1263,1.1263,1.1263
1994-01-13,1.1182,1.1182,1.1182,1.1182
1994-01-14,1.1177,1.1177,1.1177,1.1177
1994-01-17,1.1167,1.1167,1.1167,1.1167
1994-01-18,1.1223,1.1223,1.1223,1.1223
1994-01-19,1.1231,1.1231,1.1231,1.1231
1994-01-20,1.1266,1.1266,1.1266,1.1266
1994-01-21,1.1211,1.1211,1.1211,1.1211
1994-01-24,1.1201,1.1201,1.1201,1.1201
1994-01-25,1.1203,1.1203,1.1203,1.1203
1994-01-26,1.1227,1.1227,1.1227,1.1227
1994-01-27,1.1252,1.1252,1.1252,1.1252
1994-01-28,1.1338,1.1338,1.1338,1.1338
1994-01-31,1.126,1.126,1.126,1.126
1994-02-01,1.136,1.136,1.136,1.136
1994-02-02,1.1311,1.1311,1.1311,1.1311
1994-02-03,1.1334,1.1334,1.1334,1.1334
1994-02-04,1.1317,1.1317,1.1317,1.1317
1994-02-07,1.1157,1.1157,1.1157,1.1157
1994-02-08,1.1141,1.1141,1.1141,1.1141
1994-02-09,1.1179,1.1179,1.1179,1.1179
1994-02-10,1.1194,1.1194,1.1194,1.1194
1994-02-11,1.1207,1.1207,1.1207,1.1207
1994-02-14,1.126,1.126,1.126,1.126
1994-02-15,1.136,1.136,1.136,1.136
1994-02-16,1.1373,1.1373,1.1373,1.1373
1994-02-17,1.1329,1.1329,1.1329,1.1329
1994-02-18,1.1406,1.1406,1.1406,1.1406
1994-02-21,1.1353,1.1353,1.1353,1.1353
1994-02-22,1.1359,1.1359,1.1359,1.1359
1994-02-23,1.135,1.135,1.135,1.135
1994-02-24,1.1333,1.1333,1.1333,1.1333
1994-02-25,1.1468,1.1468,1.1468,1.1468
